,City ID,City,Country,Lat,Lon,Date (UTC),Clouds (%),Humidity (%),Max Temp (F),Wind Speed (mph)
310,1337607,Kudahuvadhoo,MV,2.67,72.89,1599946018,90,77,82.26,28.1630278911
311,2068110,Kununurra,AU,-15.77,128.73,1599946562,96,88,68.0,7.5161059344
312,2057087,Kupang,ID,-10.17,123.58,1599946563,95,76,70.95,15.5019684897
313,2123979,Kuril'sk,RU,45.23,147.88,1599946563,100,67,54.68,9.4175017809
314,371745,Kutum,SD,14.2,24.67,1599946007,12,61,77.94,9.4175017809
315,2021041,Kyra,RU,49.58,111.98,1599946563,73,90,50.4,12.2136721434
316,1501000,Kyshtovka,RU,56.55,76.63,1599946563,100,85,49.98,21.1166785776
317,1527497,Kyzyl-Suu,KG,42.34,78.0,1599946564,0,67,49.21,5.2120615557
318,3911925,La Paz,BO,-16.5,-68.15,1599946554,75,37,53.6,31.0263063423
319,3695466,La Unión,PE,-5.4,-80.75,1599946564,0,54,74.12,39.4371867927
320,1733782,Labuan,MY,5.28,115.24,1599946551,20,94,75.2,15.904617021900002
321,8079926,Labuhan,ID,-6.88,112.21,1599946564,33,78,77.11,24.7628847303
322,3372964,Lagoa,PT,39.05,-27.98,1599946565,1,71,71.02,8.5674659907
323,5364271,Laguna,US,38.42,-121.42,1599946046,90,35,86.0,7.5161059344
324,189741,Lamu,KE,-2.27,40.9,1599946565,75,83,78.8,18.007337134500002
325,3175096,Laas,IT,46.62,10.7,1599946565,5,100,59.0,4.9436292009
326,4031637,Lavrentiya,RU,65.58,-171.0,1599946565,62,67,44.89,10.8044022807
327,4026082,Lázaro Cárdenas,MX,17.96,-102.2,1599946566,44,75,84.9,17.7612741426
328,3883457,Lebu,CL,-37.62,-73.65,1599946566,46,72,50.58,24.3602361981
329,1264976,Leh,IN,34.17,77.58,1599946566,0,39,51.67,7.4489978457
330,2123814,Leningradskiy,RU,69.38,178.42,1599946566,3,76,45.48,9.2609162406
331,2644605,Lerwick,GB,60.15,-1.15,1599945897,38,76,53.6,54.0443807664
332,1803886,Lianran,CN,24.92,102.48,1599946567,75,100,66.0,15.0098425059
333,927967,Lilongwe,MW,-13.97,33.79,1599946343,52,54,65.19,12.1018253289
334,535113,Lipin Bor,RU,60.26,37.98,1599946567,96,81,53.35,36.283106623799995
335,155921,Liwale,TZ,-9.77,37.93,1599946567,28,83,68.59,2.908017177
336,1637510,Loa Janan,ID,-0.58,117.09,1599946568,60,97,73.44,6.3081603377999995
337,2524371,Locri,IT,38.24,16.26,1599946568,40,73,75.99,15.5019684897
338,5367788,Lompoc,US,34.64,-120.46,1599946466,1,72,71.01,28.5209376975
339,2729907,Longyearbyen,SJ,78.22,15.64,1599946568,75,86,37.4,10.513600563
340,2092164,Lorengau,PG,-2.02,147.27,1599946568,14,73,84.07,23.912848940099998
341,2514651,Los Llanos de Aridane,ES,28.66,-17.92,1599946015,90,78,75.2,5.010737289600001
342,1802238,Loudi,CN,27.73,111.99,1599946569,100,87,69.08,7.9634931924000005
343,3355672,Lüderitz,NA,-26.65,15.16,1599946035,100,84,60.57,3.7580529672
344,674497,Lunca,RO,43.83,24.77,1599946569,5,52,69.01,14.450608433400001
345,3377301,Mabaruma,GY,8.2,-59.78,1599946569,8,86,79.5,12.303149595
346,3395981,Maceió,BR,-9.67,-35.74,1599946020,26,83,71.6,15.5019684897
347,934322,Mahébourg,MU,-20.41,57.7,1599945980,20,88,69.8,10.513600563
348,5850554,Makakilo City,US,21.35,-158.09,1599946570,40,58,86.0,20.5127057793
349,2123614,Makarov,RU,48.63,142.8,1599946570,44,64,55.27,6.7555475958
350,1282027,Malé,MV,4.17,73.51,1599946570,75,88,82.4,31.0263063423
351,1263968,Manali,IN,13.17,80.27,1599946570,75,94,77.0,10.513600563
352,3675504,Manaure,CO,11.78,-72.44,1599946571,75,70,89.6,23.0180744241
353,2067119,Mandurah,AU,-32.55,115.7,1599946571,0,81,48.0,16.8664996266
354,1636426,Manggar,ID,-2.88,108.27,1599946571,100,80,79.52,16.463851094400002
355,3421982,Maniitsoq,GL,65.42,-52.9,1599946571,0,69,39.87,5.5476019992
356,6065262,Maniwaki,CA,46.38,-75.97,1599946571,88,69,60.12,11.9005010628
357,1636308,Manokwari,ID,-0.87,134.08,1599946572,100,76,80.38,11.3636363532
358,3654410,Manta,EC,-0.95,-80.73,1599946526,75,78,80.6,38.5200429138
359,3174050,Province of Mantua,IT,45.17,10.78,1599946572,31,83,72.0,13.018969207800001
360,3430863,Mar del Plata,AR,-38.0,-57.56,1599946572,0,41,61.0,33.531674987100004
361,1701054,Marawi,PH,8.0,124.29,1599946572,100,91,75.0,13.399248377100001
362,2158767,Mareeba,AU,-17.0,145.43,1599946573,85,91,66.99,11.2070508129
363,2643044,Margate,GB,51.38,1.39,1599945987,15,64,62.01,11.2070508129
364,3547600,Mariel,CU,22.99,-82.75,1599946573,75,78,86.0,13.018969207800001
365,3355595,Mariental,NA,-24.63,17.97,1599946573,21,25,68.94,12.8623836675
366,2995642,Marmande,FR,44.5,0.17,1599946573,40,60,71.01,11.9005010628
367,5000950,Marquette,US,46.53,-87.63,1599946574,100,91,61.0,6.71080887
368,3571913,Marsh Harbour,BS,26.54,-77.06,1599946523,100,76,83.34,30.0644237376
369,1235846,Matara,LK,5.95,80.54,1599946574,100,90,76.98,20.557444505099998
370,6201424,Mataura,NZ,-46.19,168.86,1599946574,97,96,46.99,2.2593056529
371,4362001,Mayo,US,38.89,-76.51,1599946574,40,64,75.0,18.007337134500002
372,778707,Mehamn,NO,71.04,27.85,1599946575,100,80,46.62,21.161417303400004
373,257122,Methóni,GR,36.82,21.7,1599946575,0,78,77.0,13.6005726432
374,2186895,Methven,NZ,-43.63,171.65,1599946575,100,51,54.0,18.6113099328
375,1635283,Metro,ID,-5.11,105.31,1599946575,30,93,73.96,13.6005726432
376,616416,Metsavan,AM,41.2,44.23,1599946576,0,62,59.0,2.5053686448000003
377,1214488,Meulaboh,ID,4.14,96.13,1599946576,97,84,75.47,10.1109520308
378,527321,Mezen',RU,65.85,44.24,1599946047,6,94,43.47,18.1639226748
379,1059051,Miandrivazo,MG,-19.52,45.47,1599946576,7,62,76.6,11.2070508129
380,153871,Mikumi,TZ,-7.4,36.98,1599946576,7,80,68.81,8.1648174585
381,3374462,Mindelo,CV,16.89,-24.98,1599946577,75,88,80.6,31.0263063423
382,921786,Mitsamiouli,KM,-11.38,43.28,1599946577,0,77,77.56,11.1175733613
383,3674676,Mitú,CO,1.2,-70.17,1599946577,99,79,78.85,3.1540801688999998
384,2214827,Mizdah,LY,31.45,12.98,1599946578,0,69,75.02,18.8126341989
385,4034188,Moerai,PF,-22.43,-151.33,1599946578,4,82,74.07,27.8274874476
386,2274895,Monrovia,LR,6.3,-10.8,1599945994,98,88,77.61,20.557444505099998
387,5374376,Monterey,US,36.25,-121.25,1599946578,1,60,91.99,33.531674987100004
388,3489440,Morant Bay,JM,17.88,-76.41,1599946579,40,70,87.8,28.5209376975
389,3172617,Morbegno,IT,46.14,9.57,1599946579,58,91,72.0,2.2593056529
390,4301317,Morehead,US,37.27,-87.18,1599946579,90,100,78.8,10.513600563
391,2991477,Arrondissement de Moulins,FR,46.5,3.33,1599946579,0,59,62.6,1.5434860401
392,2156643,Mount Gambier,AU,-37.83,140.77,1599946579,35,93,42.8,13.018969207800001
393,2065594,Mount Isa,AU,-20.73,139.5,1599946580,11,51,60.8,18.007337134500002
394,3879200,Mulchén,CL,-37.72,-72.23,1599946580,75,82,55.4,12.1018253289
395,1218612,Murgab,TM,37.5,61.97,1599946580,0,51,62.6,10.513600563
396,902620,Mwinilunga,ZM,-11.74,24.43,1599946003,0,34,59.99,8.2095561843
397,1634614,Nabire,ID,-3.37,135.48,1599946581,100,92,75.63,3.5119899753
398,1498087,Nadym,RU,65.53,72.52,1599946581,92,82,52.56,22.3246241742
399,1262116,Nainpur,IN,22.43,80.12,1599946581,81,87,75.49,3.1988188947
400,175555,Nakonde,ZM,-9.34,32.74,1599946448,22,76,60.8,25.8142447866
401,2090021,Namatanai,PG,-3.67,152.43,1599946582,31,78,82.24,18.566571207000003
402,3347019,Mossamedes,AO,-15.2,12.15,1599946582,62,84,65.5,27.0221903832
403,3421765,Nanortalik,GL,60.14,-45.24,1599946582,2,73,38.82,7.113457402200001
404,1799574,Nanzhang,CN,31.78,111.84,1599946582,96,73,70.74,2.9974946286
405,3115739,Narón,ES,43.52,-8.15,1599946582,29,81,72.0,15.658554030000001
406,3421719,Narsaq,GL,60.92,-46.05,1599946583,12,35,42.8,13.018969207800001
407,3394023,Natal,BR,-5.79,-35.21,1599946583,100,73,77.0,33.531674987100004
408,3430443,Necochea,AR,-38.55,-58.74,1599946384,0,48,59.0,33.5764137129
409,2019309,Neryungri,RU,56.67,124.65,1599946583,100,86,51.93,12.4149964095
410,2155415,New Norfolk,AU,-42.78,147.06,1599946584,12,85,46.0,6.71080887
411,2641598,Newport,GB,51.59,-3.0,1599946584,89,88,57.0,2.2593056529
412,2328952,Nguru,NG,12.88,10.45,1599946584,77,49,85.98,26.3734788591
413,2440485,Niamey,NE,13.51,2.11,1599946584,0,70,86.0,7.5161059344
414,546105,Nikolskoye,RU,59.7,30.79,1599946584,100,76,55.99,35.0304223014
415,1571968,Ninh Binh,VN,20.25,105.97,1599946585,97,90,79.95,4.4067644913
416,286987,Nizwá,OM,22.93,57.53,1599946585,1,27,86.23,4.0488546849
417,5870133,Nome,US,64.5,-165.41,1599946389,90,76,51.8,20.5127057793
418,6089245,Norman Wells,CA,65.28,-126.83,1599946585,75,80,39.2,33.531674987100004
419,5742974,North Bend,US,43.41,-124.22,1599946430,90,82,75.99,15.5019684897
420,2377457,Nouadhibou,MR,20.93,-17.03,1599946585,0,69,82.4,18.007337134500002
421,2139521,Noumea,NC,-22.28,166.46,1599946586,33,64,72.0,15.5019684897
422,3456137,Nova Olímpia,BR,-14.8,-57.29,1599946586,0,13,91.33,7.4489978457
423,3663142,Novo Aripuanã,BR,-5.12,-60.38,1599946586,71,51,86.92,3.3106657092000003
424,1496511,Novy Urengoy,RU,66.08,76.63,1599946586,81,78,52.36,31.1828918826
425,934900,Nsoko,SZ,-27.03,31.95,1599946587,0,82,66.2,5.010737289600001
426,2122605,Okhotsk,RU,59.38,143.3,1599946587,0,60,56.93,11.609699345100001
427,515879,Oktyabr'skiy,RU,54.48,53.47,1599946406,8,90,45.43,4.4515032171
428,2122574,Ola,RU,59.58,151.28,1599946587,0,56,50.88,18.8126341989
429,3414079,Olafsvik,IS,64.89,-23.71,1599946588,100,77,43.36,50.9797780491
430,2396853,Omboué,GA,-1.57,9.26,1599946588,99,79,75.74,19.9758410697
431,2122493,Omsukchan,RU,62.53,155.8,1599946588,0,62,45.66,19.6179312633
432,3354071,Oranjemund,NA,-28.55,16.43,1599946588,57,86,59.14,24.561560464200003
433,3577154,Oranjestad,AW,12.52,-70.03,1599946053,40,70,87.8,28.5209376975
434,803494,Orël-Izumrud,RU,43.46,39.92,1599946589,0,88,70.0,20.020579795499998
435,556268,Ostrovnoy,RU,68.05,39.51,1599946589,100,79,47.32,33.0842877291
436,3353934,Otavi,NA,-19.65,17.33,1599946589,0,25,63.91,16.3520042799
437,6095416,Outlook,CA,51.5,-107.05,1599946589,100,76,47.86,5.2120615557
438,5004792,Owosso,US,43.0,-84.18,1599946443,40,69,75.99,15.5019684897
439,2122293,Ozernovskiy,RU,51.5,156.52,1599946589,100,83,50.81,49.7494630896
440,5380437,Pacific Grove,US,36.62,-121.92,1599946590,6,93,77.0,11.2070508129
441,1633419,Padang,ID,-0.95,100.35,1599946373,93,75,77.81,5.2120615557
442,3694112,Paita,PE,-5.09,-81.11,1599946590,10,77,65.05,37.1778811398
443,1696188,Palauig,PH,15.44,119.9,1599946590,98,74,81.21,9.2161775148
444,1633070,Palembang,ID,-2.92,104.75,1599946590,70,97,72.73,6.9121331361
445,1695546,Pandan,PH,14.05,124.17,1599946591,48,80,79.84,5.0554760154
446,6096551,Pangnirtung,CA,66.15,-65.71,1599946591,41,71,39.18,7.5161059344
447,1495626,Pangody,RU,65.85,74.49,1599946591,69,79,51.82,30.914459527800002
448,3393115,Paracuru,BR,-3.41,-39.03,1599946591,97,77,79.0,38.02791693
449,146209,Paralímni,CY,35.04,33.98,1599946592,40,74,80.6,15.5019684897
450,3841956,Paraná,AR,-31.73,-60.52,1599946384,6,30,73.0,13.399248377100001
451,3662927,Pauini,BR,-7.71,-66.98,1599946592,38,38,93.04,10.714924829100001
452,3495137,Pedernales,DO,18.04,-71.74,1599946592,20,62,87.8,31.0263063423
453,1028918,Pemba,MZ,-12.97,40.52,1599946593,10,88,74.7,33.979062245099996
454,2640377,Penzance,GB,50.12,-5.54,1599946593,86,100,59.0,15.5019684897
455,2264811,Pero Pinheiro,PT,38.86,-9.32,1599946593,100,36,78.8,7.5161059344
456,510911,Pervomayskiy,RU,53.25,40.29,1599946593,0,66,51.24,10.200429482399999
457,2122090,Pevek,RU,69.7,170.31,1599946593,0,81,43.86,11.453113804800001
458,2035453,Pingzhuang,CN,42.04,119.29,1599946593,71,89,54.28,6.7555475958
459,3932145,Pisco,PE,-13.7,-76.22,1599946594,20,82,64.99,20.5127057793
460,3372783,Ponta Delgada,PT,37.73,-25.67,1599946594,75,77,69.8,15.5019684897
461,2264557,Ponta do Sol,PT,32.67,-17.1,1599946594,40,88,69.8,7.605583386
462,506278,Porkhov,RU,57.77,29.56,1599946594,93,71,57.2,25.0089477222
463,964432,Port Alfred,ZA,-33.59,26.89,1599946594,95,52,69.57,22.7272727064
464,1259385,Port Blair,IN,11.67,92.75,1599946595,100,78,81.81,20.266642787400002
465,964420,Port Elizabeth,ZA,-33.92,25.57,1599945822,99,27,73.4,36.0370436319
466,6111862,Port Hardy,CA,50.7,-127.42,1599946595,90,87,57.2,10.513600563
467,6111867,Port Hawkesbury,CA,45.62,-61.35,1599946595,1,48,63.0,20.5127057793
468,2063042,Port Hedland,AU,-20.32,118.57,1599946596,0,68,69.8,18.007337134500002
469,2063036,Port Lincoln,AU,-34.73,135.87,1599946596,0,72,51.08,10.3570150227
470,358619,Port Said,EG,31.26,32.28,1599946596,0,73,81.07,25.4115962544
471,2396518,Port-Gentil,GA,-0.72,8.78,1599946042,90,83,78.8,38.922691445999995
472,2640030,Portlethen,GB,57.05,-2.13,1599946596,100,76,53.6,20.5127057793
473,3452900,Porto Belo,BR,-27.16,-48.55,1599946596,29,83,73.0,18.007337134500002
474,2392087,Porto-Novo,BJ,6.5,2.6,1599946019,75,83,77.0,43.530780203400006
475,8010683,Porto Santo,PT,33.07,-16.34,1599946597,40,73,71.6,2.5053686448000003
476,2138555,Poum,NC,-20.23,164.02,1599946597,3,76,72.59,43.2399784857
477,3374333,Praia,CV,14.92,-23.51,1599946597,100,85,79.21,34.4264495031
478,3372760,Praia da Vitória,PT,38.73,-27.07,1599946597,20,73,71.6,1.9908732981000001
479,1494237,Predivinsk,RU,57.07,93.44,1599946597,92,89,43.32,5.2120615557
480,2295840,Prestea,GH,5.43,-2.14,1599946598,36,96,71.8,7.6950608376
481,6113406,Prince Rupert,CA,54.32,-130.32,1599946598,1,72,60.8,15.5019684897
482,4031574,Provideniya,RU,64.38,-173.3,1599946598,100,69,44.13,31.2723693342
483,3652764,Puerto Ayora,EC,-0.74,-90.35,1599946598,20,57,75.2,49.0336434768
484,3520994,Puerto Escondido,MX,15.85,-97.07,1599946598,90,58,87.8,15.5019684897
485,1692685,Puerto Princesa City,PH,9.74,118.74,1599946599,20,88,77.0,25.5234430689
486,3874787,Punta Arenas,CL,-53.15,-70.92,1599946359,75,70,46.0,28.5209376975
487,503581,Pyaozerskiy,RU,65.83,31.17,1599946599,100,95,49.8,9.5069792325
488,3831208,Qaanaaq,GL,77.48,-69.36,1599946599,100,86,27.34,21.3180028437
489,53157,Qandala,SO,11.47,49.87,1599946599,8,51,88.81,10.4688618372
490,3420846,Qaqortoq,GL,60.72,-46.03,1599946033,6,35,42.8,13.018969207800001
491,3420768,Qasigiannguit,GL,68.82,-51.19,1599946600,29,74,33.8,7.5161059344
492,1797929,Qingdao,CN,36.1,120.37,1599946600,4,93,68.0,5.010737289600001
493,1568770,Quang Ngai,VN,15.12,108.8,1599946447,31,88,75.67,6.71080887
494,1106643,Quatre Cocos,MU,-20.21,57.76,1599946600,20,88,69.8,10.513600563
495,1028434,Quelimane,MZ,-17.88,36.89,1599946600,20,83,73.4,5.010737289600001
496,2538474,Rabat,MA,33.99,-6.84,1599946601,75,83,73.4,15.5019684897
497,5486795,Raton,US,36.9,-104.44,1599946601,1,14,77.0,12.8623836675
498,3146487,Raudeberg,NO,61.99,5.14,1599946601,82,87,51.01,84.1759125927
499,3839307,Rawson,AR,-43.3,-65.1,1599946601,92,34,56.97,48.6981030333
500,3429594,Reconquista,AR,-29.15,-59.65,1599946602,98,93,64.31,19.2600214569
501,3372707,Ribeira Grande,PT,38.52,-28.7,1599946602,20,73,73.4,2.5053686448000003
502,962367,Richards Bay,ZA,-28.78,32.04,1599946602,9,82,67.64,36.6186470673
503,4030556,Rikitea,PF,-23.12,-134.97,1599946602,10,84,73.63,30.869720802000003
504,3838859,Río Gallegos,AR,-51.62,-69.22,1599946603,40,49,48.2,59.055118056
505,5780557,Riverton,US,40.52,-111.94,1599946325,1,12,84.99,16.553328546
506,4723165,Robinsonville,US,31.47,-97.11,1599946554,40,52,88.0,13.018969207800001
507,3440777,Rocha,UY,-34.48,-54.33,1599946052,0,71,49.03,14.0703292641
508,3380450,Roura,GF,4.73,-52.33,1599946603,13,70,84.2,13.018969207800001
509,3670502,Sabanalarga,CO,10.63,-74.92,1599946603,75,94,80.6,10.513600563
510,3520161,Sabancuy,MX,18.97,-91.18,1599946604,100,73,84.87,17.3586256104
511,2349431,Sabla,NG,12.75,4.71,1599946604,38,60,83.79,22.973335698299998
512,118063,Sabzawār,IR,36.21,57.68,1599946404,0,36,62.26,16.911238352399998
513,358620,Safaga,EG,26.73,33.94,1599946021,0,36,89.6,18.409985666700003
514,165060,Safita,SY,34.82,36.12,1599946604,20,78,79.0,10.513600563
515,5044290,Saint Anthony,US,45.02,-93.22,1599946604,90,72,64.4,18.007337134500002
516,5546220,Saint George,US,37.1,-113.58,1599946605,1,9,91.99,7.247673579600001
517,5045360,Saint Paul,US,44.94,-93.09,1599946605,90,72,64.4,18.007337134500002
518,6137462,Saint-Augustin,CA,51.23,-58.65,1599946021,73,46,56.68,25.4115962544
519,2980915,Arrondissement de Saint-Denis,FR,48.92,2.33,1599946605,7,67,64.0,5.010737289600001
520,2980080,Saint-François,FR,46.42,3.91,1599946606,0,59,62.6,2.6619541851
521,3579925,St. George's,GD,12.06,-61.75,1599946606,20,74,86.0,18.007337134500002
522,935215,Saint-Philippe,RE,-21.36,55.77,1599946606,35,68,66.2,13.018969207800001
523,935214,Saint-Pierre,RE,-21.34,55.48,1599946606,5,68,66.2,13.018969207800001
524,286621,Salalah,OM,17.02,54.09,1599946607,40,83,80.6,13.018969207800001
525,164947,Salamiyah,SY,35.01,37.05,1599946607,0,60,72.59,13.2650321997
526,3361934,Saldanha,ZA,-33.01,17.94,1599946479,99,82,62.6,13.018969207800001
527,2132606,Samarai,PG,-10.62,150.67,1599946607,90,75,76.68,21.1166785776
528,1628884,Sampit,ID,-2.53,112.95,1599946607,99,94,74.43,4.2054402252
529,7647007,Bariloche,AR,-41.15,-71.31,1599946327,75,85,37.4,61.538117337900005
530,3628473,San Cristobal,VE,7.77,-72.22,1599946608,40,58,87.8,20.5127057793
531,3628423,San Felipe,VE,10.34,-68.74,1599946608,40,73,81.66,6.3976377894
532,3985168,San Patricio,MX,19.22,-104.7,1599946608,20,74,87.8,25.5234430689
533,3984997,San Quintín,MX,30.48,-115.95,1599946608,0,48,79.11,30.2210092779
534,2017215,Sangar,RU,63.92,127.47,1599946609,100,82,48.49,6.9568718619
535,3904906,Santa Cruz de la Sierra,BO,-17.8,-63.17,1599946576,9,52,89.6,36.0370436319
536,3450083,Santa Maria,BR,-29.68,-53.81,1599946609,89,95,65.34,16.7546528121
537,3388847,São Félix do Xingu,BR,-6.64,-51.99,1599946610,77,24,88.61,5.7489262653
538,3374210,São Filipe,CV,14.9,-24.5,1599946610,100,83,78.39,26.015569052700002
539,3448903,São João da Barra,BR,-21.64,-41.05,1599946610,0,73,77.0,41.0254115586
540,3448455,São Miguel do Araguaia,BR,-13.28,-50.16,1599946611,12,14,84.74,6.0620973459
541,1257277,Sarāhan,IN,31.52,77.8,1599946611,1,62,57.56,6.1515747975
542,696280,Sartana,UA,47.17,37.7,1599946611,0,100,66.0,33.5764137129
543,2017155,Saskylakh,RU,71.92,114.08,1599946611,94,67,44.94,7.9634931924000005
544,2281951,Sassandra,CI,4.95,-6.08,1599946611,96,89,76.03,15.3677523123
545,2638419,Scarborough,GB,54.28,-0.4,1599946612,98,69,59.0,8.94774516
546,7281807,Seddon,AU,-37.81,144.89,1599946612,90,93,54.0,18.007337134500002
547,116406,Semīrom,IR,31.42,51.57,1599946612,9,50,48.43,5.7489262653
548,1835848,Seoul,KR,37.57,126.98,1599946550,1,82,62.6,9.3056549664
549,6144312,Sept-Îles,CA,50.2,-66.38,1599946612,40,66,55.4,20.5127057793
550,2121385,Severo-Kuril'sk,RU,50.68,156.12,1599946613,66,81,50.31,42.993915493799996
551,1492566,Severo-Yeniseyskiy,RU,60.37,93.04,1599946613,32,95,40.5,2.7961703625
552,1218420,Seydi,TM,39.48,62.91,1599946613,0,29,63.82,18.409985666700003
553,2121373,Seymchan,RU,62.88,152.43,1599946613,0,57,48.24,11.4978525306
554,1795632,Shenjiamen,CN,29.96,122.3,1599946541,53,82,73.83,14.316392256
555,494884,Shenkursk,RU,62.11,42.9,1599946613,99,91,47.98,20.4679670535
556,1256523,Shillong,IN,25.57,91.88,1599946614,100,99,62.94,7.3147816683
557,1847947,Shingū,JP,33.73,135.98,1599946614,21,90,75.79,6.7555475958
558,2016680,Shirokiy,RU,49.76,129.52,1599946614,74,89,53.92,6.6660701442
559,409417,Shirvan,AZ,39.95,48.9,1599946614,0,66,73.94,11.9676091515
560,5491487,Silver City,US,32.77,-108.28,1599946614,1,46,73.4,20.5127057793
561,1794209,Simao,CN,22.79,100.97,1599946614,100,96,65.82,2.9974946286
562,1256176,Singarāyakonda,IN,15.25,80.03,1599946615,100,88,77.32,43.486041477600004
563,3380290,Sinnamary,GF,5.38,-52.95,1599946615,1,83,80.71,30.1315318263
564,6148373,Sioux Lookout,CA,50.1,-91.92,1599946615,75,77,59.0,18.007337134500002
565,3419842,Sisimiut,GL,66.94,-53.67,1599946615,45,77,37.76,14.2716535302
566,3139597,Sistranda,NO,63.73,8.83,1599946616,75,71,50.0,33.531674987100004
567,5557293,Sitka,US,57.05,-135.33,1599946616,40,54,59.0,13.018969207800001
568,2134814,Sola,VU,-13.88,167.55,1599946616,75,79,84.2,13.018969207800001
569,2016307,Solnechnyy,RU,50.72,136.63,1599946616,43,76,57.25,2.6619541851
570,3137469,Sørland,NO,67.67,12.69,1599946616,45,74,51.85,60.0393700236
571,1626542,Sorong,ID,-0.88,131.25,1599946616,100,91,77.04,27.4248389154
572,933995,Souillac,MU,-20.52,57.52,1599946617,20,88,69.8,10.513600563
573,2121025,Srednekolymsk,RU,67.45,153.68,1599946617,0,57,48.92,8.0977093698
574,1735799,Sri Aman,MY,1.24,111.46,1599946617,97,100,75.2,2.5501073705999997
575,4447161,Starkville,US,33.45,-88.82,1599946379,75,62,91.4,20.5127057793
576,1490796,Strezhevoy,RU,60.73,77.59,1599946617,99,81,53.6,15.0098425059
577,359796,Suez,EG,29.97,32.53,1599946618,0,78,77.02,21.765390101700003
578,1685422,Sulangan,PH,11.14,123.72,1599946618,46,72,83.88,7.9634931924000005
579,1625908,Sungai Raya,ID,0.7,108.9,1599946618,100,88,76.95,15.815139570300001
580,286245,Sur,OM,22.57,59.53,1599946618,98,52,82.9,9.4622405067
581,5572400,Susanville,US,40.42,-120.65,1599946477,1,10,87.01,9.350393692199999
582,6160603,Swift Current,CA,50.28,-107.8,1599946507,1,45,64.4,13.018969207800001
583,3044774,Székesfehérvár,HU,47.19,18.41,1599946619,10,77,72.0,7.6950608376
584,2439376,Tahoua,NE,14.89,5.27,1599946619,22,66,86.0,5.010737289600001
585,113491,Tākestān,IR,36.07,49.7,1599946619,4,60,68.0,5.010737289600001
586,2294915,Takoradze,GH,4.88,-1.76,1599946040,0,88,75.6,21.4074802953
587,2015686,Talakan,RU,50.32,130.37,1599946619,80,87,54.25,6.509484603900001
588,3691582,Talara,PE,-4.58,-81.27,1599946586,8,81,64.83,36.6186470673
589,2120769,Talaya,RU,61.38,152.75,1599946620,4,62,44.31,14.1150679899
590,1490256,Talnakh,RU,69.49,88.4,1599946620,90,93,48.2,25.0089477222
591,2450173,Taoudenni,ML,22.68,-3.98,1599946620,61,18,99.77,9.2161775148
592,1624725,Tarakan,ID,3.3,117.63,1599946621,100,83,79.29,18.119183949
593,2147381,Taree,AU,-31.9,152.47,1599946621,32,93,55.99,4.9436292009
594,3424607,Tasiilaq,GL,65.61,-37.64,1599946621,100,69,35.6,10.513600563
595,1850523,Tateyama,JP,34.98,139.87,1599946621,75,94,73.4,7.5161059344
596,4033557,Tautira,PF,-17.73,-149.15,1599946621,75,66,84.2,28.5209376975
597,1489828,Teeli,RU,51.03,90.23,1599946622,0,80,35.02,2.1921975642000002
598,1489822,Tegul'det,RU,57.31,88.17,1599946622,2,93,43.0,4.8094130235
599,2449893,Tessalit,ML,20.2,1.01,1599946622,0,12,95.09,15.8598782961
600,1254709,Tezu,IN,27.92,96.17,1599946622,99,83,75.13,4.0935934107000005
601,1337610,Thinadhoo,MV,0.53,72.93,1599946044,32,76,81.97,17.4704724249
602,6165406,Thompson,CA,55.74,-97.86,1599946623,75,70,46.4,18.007337134500002
603,1291193,Thongwa,MM,16.76,96.53,1599946623,40,94,78.8,5.010737289600001
604,2015306,Tiksi,RU,71.69,128.87,1599946623,1,82,43.63,11.6544380709
605,2120591,Tilichiki,RU,60.47,166.1,1599946623,100,81,44.08,71.8951323606
606,2669047,Timrå,SE,62.49,17.33,1599946623,91,93,51.01,5.010737289600001
607,2527087,Tiznit Province,MA,29.58,-9.5,1599946624,100,70,69.93,7.113457402200001
608,1850307,Tochio-honchō,JP,37.47,139.0,1599946624,44,86,75.0,7.0463493135
609,1489508,Toguchin,RU,55.24,84.39,1599946624,0,83,44.35,9.1490694261
610,1489401,Toora-Khem,RU,52.47,96.11,1599946625,90,93,33.44,6.3528990636
611,6167817,Torbay,CA,47.67,-52.73,1599946524,20,54,57.0,36.0370436319
612,3107784,Torrejón de Ardoz,ES,40.46,-3.47,1599946472,2,33,82.0,15.5019684897
613,3386213,Touros,BR,-5.2,-35.46,1599946625,20,73,77.0,36.0370436319
614,1623197,Tual,ID,-5.67,132.75,1599946625,89,80,78.89,48.8770579365
615,2180815,Tuatapere,NZ,-46.13,167.68,1599946626,100,96,46.99,2.2593056529
616,6170031,Tuktoyaktuk,CA,69.45,-133.04,1599946626,90,80,30.2,33.531674987100004
617,480453,Tumbotino,RU,56.0,43.02,1599946626,50,93,48.2,9.9991052163
618,3445942,Tupã,BR,-21.93,-50.51,1599946627,0,18,85.66,15.054581231700002
619,2014836,Tupik,RU,54.43,119.93,1599946627,39,88,47.95,5.0554760154
620,1254046,Tura,IN,25.52,90.22,1599946627,100,97,74.39,8.94774516
621,101312,Turaif,SA,31.67,38.66,1599946627,0,32,84.2,33.531674987100004
622,1163054,Turbat,PK,26.0,63.04,1599946627,100,69,82.09,7.3147816683
623,690960,Turka,UA,49.15,23.03,1599946628,69,89,62.01,15.658554030000001
